"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-02","Feb-1998","IDX","Index","0","Units",,,100.2214,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-03","Mar-1998","IDX","Index","0","Units",,,100.1258,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-04","Apr-1998","IDX","Index","0","Units",,,100.0166,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-05","May-1998","IDX","Index","0","Units",,,99.8923,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-06","Jun-1998","IDX","Index","0","Units",,,99.75402,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-07","Jul-1998","IDX","Index","0","Units",,,99.61023,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-08","Aug-1998","IDX","Index","0","Units",,,99.47468,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-09","Sep-1998","IDX","Index","0","Units",,,99.37243,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-10","Oct-1998","IDX","Index","0","Units",,,99.33057,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-11","Nov-1998","IDX","Index","0","Units",,,99.36685,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1998-12","Dec-1998","IDX","Index","0","Units",,,99.46865,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-01","Jan-1999","IDX","Index","0","Units",,,99.61703,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-02","Feb-1999","IDX","Index","0","Units",,,99.78167,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-03","Mar-1999","IDX","Index","0","Units",,,99.94354,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-04","Apr-1999","IDX","Index","0","Units",,,100.0999,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-05","May-1999","IDX","Index","0","Units",,,100.249,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-06","Jun-1999","IDX","Index","0","Units",,,100.3898,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-07","Jul-1999","IDX","Index","0","Units",,,100.5211,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-08","Aug-1999","IDX","Index","0","Units",,,100.644,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-09","Sep-1999","IDX","Index","0","Units",,,100.7612,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-10","Oct-1999","IDX","Index","0","Units",,,100.8769,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-11","Nov-1999","IDX","Index","0","Units",,,100.9885,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units",,,101.0855,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,101.1586,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,101.1948,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,101.1978,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,101.1707,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,101.1139,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,101.033,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,100.9285,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,100.8008,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,100.6456,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,100.456,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,100.2355,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,99.99332,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,99.7551,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,99.54326,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,99.36817,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,99.22845,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,99.11681,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,99.01294,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,98.9123,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,98.81699,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,98.74537,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,98.73903,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,98.8185,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,98.97418,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,99.17203,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,99.37301,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,99.53279,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.61333,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.60364,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.5142,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.37488,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.21884,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.06732,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,98.93474,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,98.82709,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,98.73356,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,98.64938,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,98.58493,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,98.56747,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,98.62046,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,98.73878,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,98.91065,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,99.1223,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,99.35796,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,99.60609,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,99.84851,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,100.0671,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,100.2485,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,100.386,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,100.4742,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,100.5174,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,100.5248,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,100.5072,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,100.4742,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,100.4308,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,100.3831,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,100.344,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,100.3145,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,100.2937,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,100.2698,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,100.2293,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,100.1673,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,100.0962,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,100.0361,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,100.0071,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,100.0219,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,100.072,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,100.1493,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,100.2516,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,100.3774,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,100.5159,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,100.6497,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,100.7674,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,100.8613,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,100.9271,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,100.9619,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,100.9695,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,100.9717,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,100.9832,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,101.018,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,101.078,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,101.1552,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,101.2389,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,101.3203,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,101.3904,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,101.451,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,101.5015,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,101.5401,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,101.5622,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,101.5573,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,101.5209,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,101.4547,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,101.3726,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,101.2846,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,101.1897,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,101.0883,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,100.9747,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,100.8339,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,100.6592,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,100.4428,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,100.171,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,99.82858,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,99.4,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,98.87597,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,98.26206,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,97.59686,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,96.96462,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,96.44685,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,96.09822,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,95.95094,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,96.02139,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,96.29417,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,96.70807,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,97.20377,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,97.72917,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,98.24268,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,98.71488,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,99.12462,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,99.46918,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,99.75562,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,99.98574,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,100.1581,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,100.2802,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,100.3485,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,100.3682,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,100.3632,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,100.3635,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,100.3917,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,100.4516,,
"LOLITONO","Normalised (CLI)","OECD","OECD - Total","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,100.5357,,
